Ensembl ID,Gene Symbol,Aire_pos_TEC (mean counts),Aire_ko_TEC (mean counts),Fold Change,FDR (BH)
ENSMUSG00000074657,Kif5a,581.7467776,151.6887451,0.260747031,2.84783E-18
ENSMUSG00000037994,Nhedc2,18.71886115,4.892686398,0.261377354,0.008320619
ENSMUSG00000056812,St8sia3,13.92122092,3.640529882,0.261509382,0.024293176
ENSMUSG00000026415,Fcamr,284.5296346,74.40864488,0.261514569,3.90955E-12
ENSMUSG00000045004,Spata21,43.60207633,11.40274332,0.261518356,0.001882884
ENSMUSG00000046192,Iqub,48.4964876,12.69354639,0.261741562,6.03976E-05
ENSMUSG00000058806,Col13a1,168.8876885,44.22548209,0.261863268,2.27081E-10
ENSMUSG00000006143,2310043J07Rik,113.7067616,29.77930223,0.261895615,2.77086E-06
ENSMUSG00000035179,Ppp1r32,136.7085538,35.80820548,0.26193098,3.09538E-07
ENSMUSG00000041523,Upk2,201.0506946,52.79734493,0.262607125,1.75002E-05
ENSMUSG00000060461,Dppa5a,84.89403933,22.32433297,0.262967025,2.14163E-06
ENSMUSG00000024485,Slc4a9,512.3449673,134.94888,0.263394565,2.09672E-07
ENSMUSG00000044337,Cxcr7,133.3690223,35.23043541,0.264157559,6.27675E-09
ENSMUSG00000053054,Adh6a,471.3594459,124.5296955,0.264192638,6.19051E-14
ENSMUSG00000023333,Gcm1,73.40658362,19.39683609,0.264238371,5.42719E-06
ENSMUSG00000022229,Atp12a,514.5543365,136.027127,0.264359111,2.60502E-17
ENSMUSG00000029830,Svopl,45.57489411,12.0578065,0.264571245,0.000553263
ENSMUSG00000054905,Stfa3,241.876334,64.0648253,0.264866034,3.76496E-11
ENSMUSG00000062257,Opcml,349.2843373,92.53400118,0.264924565,7.01979E-18
ENSMUSG00000000594,Gm2a,1025.8215,271.7875846,0.264946274,1.30288E-15
ENSMUSG00000043670,Diras1,75.73282546,20.09054582,0.265281873,6.97822E-06
ENSMUSG00000079652,Fam71f2,9.12895686,2.427019921,0.265859502,0.083256608
ENSMUSG00000025196,Cpn1,184.2293849,48.98290554,0.265879982,0.000122536
ENSMUSG00000002007,Srpk3,32.15762997,8.552539558,0.265956775,0.011829951
ENSMUSG00000026986,Hnmt,102.6426201,27.31363575,0.266104234,1.1347E-07
ENSMUSG00000070471,Fam194a,18.23640905,4.854039843,0.266173008,0.011586543
ENSMUSG00000021835,Bmp4,18.22565671,4.854039843,0.266330038,0.008217402
ENSMUSG00000037996,Slc24a2,43.20564292,11.51868299,0.266601356,0.000223056
ENSMUSG00000071036,Gm10309,9.102076018,2.427019921,0.266644655,0.082853615
ENSMUSG00000063548,Gm4825,9.09669985,2.427019921,0.266802243,0.084722908
ENSMUSG00000023073,Slc10a2,27.3492374,7.300383042,0.266931868,0.002382322
ENSMUSG00000040610,Tlx3,18.23103288,4.87336312,0.267311411,0.012285189
ENSMUSG00000030117,Gdf3,759.9878189,203.4116995,0.267651263,4.18067E-06
ENSMUSG00000020642,Rnf144a,99.81242148,26.73586569,0.267861107,4.30754E-08
ENSMUSG00000046159,Chrm3,34.07668606,9.130309621,0.2679342,0.000826251
ENSMUSG00000051237,9230109A22Rik,9.12895686,2.446343199,0.267976203,0.087772542
ENSMUSG00000005583,Mef2c,106.4968608,28.56579227,0.268231308,4.17643E-08
ENSMUSG00000005045,Chd5,315.1807704,84.6365248,0.268533276,8.11094E-12
ENSMUSG00000031255,Sytl4,388.0833973,104.3038868,0.268766681,2.34554E-14
ENSMUSG00000048782,Insc,367.5530034,98.81410704,0.26884315,1.15494E-12
ENSMUSG00000047632,Fgfbp3,166.8396043,44.89986854,0.269119965,1.06414E-09
ENSMUSG00000020357,Flt4,265.8752875,71.59708768,0.269288238,1.02626E-12
ENSMUSG00000040424,Hipk4,35.96886131,9.688756407,0.269365113,0.000463153
ENSMUSG00000063713,Klk1b24,47.04375511,12.67422311,0.269413508,0.000176687
ENSMUSG00000071489,Ptgdr,150.6620318,40.62359876,0.26963395,0.007507206
ENSMUSG00000055210,Foxd2,20.13396047,5.431809906,0.269783479,0.008783833
ENSMUSG00000045333,Zfp423,466.1585931,125.8011753,0.26986776,3.31956E-16
ENSMUSG00000021032,Ngb,60.43413841,16.314753,0.269959222,0.000848108
ENSMUSG00000047720,4922502D21Rik,74.38224017,20.09054582,0.270098693,2.27707E-06
ENSMUSG00000062773,Tex101,22.53546867,6.086873081,0.270101908,0.005520988
ENSMUSG00000022206,Npr3,26.93129932,7.281059764,0.270356795,0.000954529
ENSMUSG00000040147,Maob,295.6690425,80.01436429,0.27062138,1.09457E-11
ENSMUSG00000028369,Svep1,143.8969499,38.94633014,0.270654313,0.000332874
ENSMUSG00000032735,Ablim3,178.933164,48.52107515,0.271168709,1.65855E-10
ENSMUSG00000061780,Cfd,37.90404591,10.28584975,0.271365484,0.020515437
ENSMUSG00000016524,Il19,37.89866974,10.28584975,0.271403979,0.000419754
ENSMUSG00000028524,Sgip1,59.98931948,16.29542972,0.271638849,0.000777313
ENSMUSG00000054404,Slfn5,370.5068539,100.6633569,0.271690944,8.0698E-08
ENSMUSG00000051617,Krt9,4462.345602,1213.423026,0.271924932,9.11214E-21
ENSMUSG00000049641,Vgll2,138.2419288,37.63813206,0.272262781,3.97552E-08
ENSMUSG00000025082,Vwa2,121.9191997,33.20727606,0.272371178,4.56118E-09
ENSMUSG00000059498,Fcgr3,127.1939159,34.65266535,0.272439645,1.44497E-07
ENSMUSG00000031239,Itm2a,226.9149425,61.88900799,0.272740998,3.06079E-09
ENSMUSG00000030237,Slco1a4,33.59423396,9.168956177,0.272932438,0.011153903
ENSMUSG00000027368,Dusp2,386.8349592,105.5946899,0.272970907,5.58771E-13
ENSMUSG00000050761,Gp1bb,35.55092323,9.708079685,0.273075319,0.015204523
ENSMUSG00000042212,Sprr2d,210.2334132,57.43882871,0.273214556,2.3748E-09
ENSMUSG00000038968,Klk1b16,1359.26556,371.4094128,0.273242715,2.85012E-06
ENSMUSG00000024302,Dtna,104.1759951,28.46917588,0.273279615,9.48083E-08
ENSMUSG00000030004,Nat8,111.3482627,30.4343654,0.273325912,0.000115309
ENSMUSG00000049625,Tifab,59.89792462,16.37272283,0.273343742,7.05512E-05
ENSMUSG00000021904,Sema3g,108.8284788,29.77930223,0.273635197,3.07099E-07
ENSMUSG00000026308,Klhl30,141.5169464,38.77434891,0.273990853,7.07302E-08
ENSMUSG00000037095,Lrg1,22.07452123,6.048226525,0.273991289,0.043431911
ENSMUSG00000045693,Nlrp4e,11.03188445,3.024113263,0.274124813,0.056253515
ENSMUSG00000044217,Aqp5,117.0516693,32.10970576,0.274320785,1.48116E-08
ENSMUSG00000024664,Fads3,190.4690053,52.2775447,0.274467463,7.35815E-06
ENSMUSG00000031775,Pllp,130.5334475,35.88549859,0.274914202,7.346E-08
ENSMUSG00000021872,Rnase10,41.76903894,11.49935971,0.275308219,0.000466073
ENSMUSG00000028128,F3,189.150677,52.08431192,0.275358845,0.002380584
ENSMUSG00000051050,Spink14,48.48035909,13.36793284,0.275739147,0.000268204
ENSMUSG00000090571,Gm17434,11.03188445,3.04343654,0.275876398,0.088884953
ENSMUSG00000023913,Pla2g7,152.0771311,41.97237167,0.275993973,2.73828E-10
ENSMUSG00000052372,Il1rapl1,11.02650828,3.04343654,0.276010906,0.055576247
ENSMUSG00000024503,Spink3,2319.238426,640.1941357,0.276036361,1.10811E-10
ENSMUSG00000030402,Ppm1n,19.6622607,5.431809906,0.276255614,0.011220057
ENSMUSG00000065952,C330021F23Rik,15.33632023,4.237623223,0.276312907,0.024249652
ENSMUSG00000055360,Prl2c5,71.92159412,19.87798977,0.276384165,0.000254524
ENSMUSG00000021760,Gpx8,15.3255679,4.237623223,0.276506766,0.008799254
ENSMUSG00000021795,Sftpd,1451.589923,401.5906473,0.276655714,1.73999E-12
ENSMUSG00000036030,Prtg,15.31481556,4.237623223,0.276700898,0.023183417
ENSMUSG00000031659,Adcy7,462.2882239,127.9190228,0.276708374,1.59857E-09
ENSMUSG00000079602,9230102O04Rik,15.36320108,4.256946501,0.277087209,0.026510278
ENSMUSG00000047821,Trim16,124.7332698,34.57537224,0.277194467,3.14451E-09
ENSMUSG00000025038,Efhc2,19.6622607,5.451133184,0.277238374,0.005258431
ENSMUSG00000074817,Papolb,15.35244874,4.256946501,0.277281271,0.02321298
ENSMUSG00000059325,Hopx,2001.672275,555.0726007,0.277304436,2.90818E-18
ENSMUSG00000007653,Gabrb2,153.192568,42.4921719,0.277377502,6.45308E-09
ENSMUSG00000000903,Vpreb3,52.27008576,14.50414969,0.277484712,0.001312918
ENSMUSG00000032355,2310046A06Rik,28.79121756,7.994092772,0.277657336,0.002564241
ENSMUSG00000006649,Nphs1,545.130206,151.3988959,0.277729787,9.98949E-09
ENSMUSG00000074639,BC089597,91.68062585,25.4643859,0.277751004,3.86272E-06
ENSMUSG00000027350,Chgb,526.2608121,146.1970371,0.277803389,0.004498358
ENSMUSG00000075256,Cerkl,58.99215825,16.39204611,0.277868222,4.68378E-05
ENSMUSG00000032068,1600029D21Rik,1419.727983,394.6400115,0.277968749,3.36854E-20
ENSMUSG00000033355,Rtp4,255.4118739,71.03864089,0.278133666,1.13758E-09
ENSMUSG00000004630,Pcp2,104.5831809,29.10491578,0.278294421,8.83084E-07
ENSMUSG00000057135,A430084P05Rik,15.35782491,4.276269779,0.27844241,0.023213936
ENSMUSG00000020902,Ntn1,379.8924638,105.8439642,0.278615593,4.60177E-13
ENSMUSG00000048483,Zdhhc22,49.89008224,13.90705635,0.278753927,0.000158013
ENSMUSG00000042078,Svop,86.85072861,24.23155266,0.279002296,4.53559E-06
ENSMUSG00000010122,Slc47a1,256.2208692,71.53911784,0.279208786,4.52388E-11
ENSMUSG00000072962,Gm16401,12.96706905,3.621206604,0.279261766,0.041422585
ENSMUSG00000038011,Dnahc10,655.4920598,183.1414594,0.27939539,7.93515E-07
ENSMUSG00000048534,Amica1,56.19421664,15.71765965,0.279702443,0.017824446
ENSMUSG00000005320,Fgfr4,86.90986646,24.32816905,0.279924133,4.20208E-07
ENSMUSG00000053338,Tarm1,60.44489074,16.95049289,0.280428878,5.883E-05
ENSMUSG00000028139,Riiad1,170.372678,47.80804214,0.280608621,9.64631E-09
ENSMUSG00000027674,Pex5l,292.7044396,82.24815143,0.280993864,9.7531E-11
ENSMUSG00000024209,1700061G19Rik,95.09542378,26.73586569,0.281147763,1.0494E-05
ENSMUSG00000071322,Tcp10a,12.9401882,3.640529882,0.281335157,0.043749575
ENSMUSG00000071425,Gm10332,12.9401882,3.640529882,0.281335157,0.063010497
ENSMUSG00000028307,Aldob,3950.352892,1112.067888,0.281511024,1.71426E-33
ENSMUSG00000055538,Zcchc24,141.5868366,39.8719192,0.281607529,6.36178E-05
ENSMUSG00000028415,Spink4,600.2573712,169.0817451,0.28168208,9.30535E-07
ENSMUSG00000074435,Smcp,89.70780807,25.30979967,0.282135973,1.02113E-05
ENSMUSG00000038860,Garnl3,605.4138117,170.9309949,0.282337455,1.36345E-15
ENSMUSG00000025993,Slc40a1,474.4301691,134.1798054,0.282823088,3.4854E-15
ENSMUSG00000025576,Rbfox3,398.6543343,112.9916893,0.283432738,2.35627E-12
ENSMUSG00000041577,Prelp,222.1334308,63.02522484,0.283726878,7.14176E-05
ENSMUSG00000038700,Hoxb5,27.82631334,7.897476383,0.283813248,0.025373145
ENSMUSG00000034918,Cdhr2,3311.526233,940.1166157,0.283892245,6.23475E-22
ENSMUSG00000000159,Igsf5,115.6150653,32.82273877,0.283896728,6.47794E-07
ENSMUSG00000061322,Dnaic1,294.0012632,83.48098467,0.283947707,4.82271E-12
ENSMUSG00000031980,Agt,589.681058,167.5590627,0.284152018,4.06387E-15
ENSMUSG00000028031,Dkk2,628.4639894,178.6371668,0.284244077,2.33049E-16
ENSMUSG00000041559,Fmod,134.2962933,38.17725557,0.284276316,0.009097552
ENSMUSG00000024008,Cpne5,533.7126404,151.9380194,0.284681321,1.80288E-13
ENSMUSG00000069170,Gpr98,207.6975007,59.15281563,0.284802732,6.9111E-10
ENSMUSG00000041248,Kcnj1,27.79405633,7.916799661,0.284837865,0.00249307
ENSMUSG00000071230,Npw,23.52187755,6.7032897,0.284981064,0.054228367
ENSMUSG00000050600,Zfp831,19.19056092,5.470456462,0.285059748,0.012677183
ENSMUSG00000051452,Gm11437,53.22961381,15.17853615,0.2851521,0.000155199
ENSMUSG00000017950,Hnf4a,550.399546,157.0046153,0.285255714,4.45045E-14
ENSMUSG00000032649,Glt25d2,59.45848186,16.96981617,0.285406146,0.000522741
ENSMUSG00000057457,Phex,151.14986,43.20520491,0.285843499,4.17216E-09
ENSMUSG00000019761,Krt10,13247.31878,3787.036173,0.285871899,9.45416E-08
ENSMUSG00000062154,1700061J05Rik,40.32705878,11.53800626,0.286110781,0.000653559
ENSMUSG00000028255,Clca3,3786.637772,1083.583245,0.286159731,1.49448E-06
ENSMUSG00000040498,2210010C17Rik,372.5710665,106.7115834,0.286419406,1.23969E-06
ENSMUSG00000054450,Gm9945,10.55480851,3.024113263,0.286515218,0.078210866
ENSMUSG00000036144,Meox2,14.84849196,4.256946501,0.286692178,0.0272581
ENSMUSG00000020429,Igfbp1,236.5532323,67.85994141,0.286869643,1.72969E-05
ENSMUSG00000067614,Krt86,177.4696792,50.92877179,0.286971679,3.98001E-05
ENSMUSG00000052889,Prkcb,236.0223947,67.74400174,0.287023618,2.82946E-07
ENSMUSG00000044938,Klhl31,16.77292422,4.815393287,0.287093248,0.020677189
ENSMUSG00000055629,B4galnt4,257.6037115,73.96613776,0.287131491,5.37933E-11
ENSMUSG00000030786,Itgam,1037.159826,298.0596916,0.287380676,2.667E-12
ENSMUSG00000026315,Serpinb8,639.6410304,183.9124622,0.287524492,1.48353E-17
ENSMUSG00000035042,Ccl5,4967.628631,1430.123437,0.287888557,1.86605E-27
ENSMUSG00000058252,1700008I05Rik,111.3966482,32.07105921,0.287899678,8.1792E-07
ENSMUSG00000020216,Jsrp1,50.37791051,14.50414969,0.287906933,0.00018675
ENSMUSG00000046610,5330437I02Rik,60.98110454,17.56690951,0.288071357,5.41566E-05
ENSMUSG00000030858,1700007K09Rik,39.83923051,11.48003643,0.288159091,0.001055286
ENSMUSG00000000126,Wnt9a,174.2269187,50.25438534,0.28844214,2.8298E-09
ENSMUSG00000012187,Mogat1,16.75679571,4.834716565,0.288522737,0.08585388
ENSMUSG00000023078,Cxcl13,1153.270666,332.8495482,0.288613556,1.22591E-25
ENSMUSG00000025608,Podxl,94.53232914,27.31363575,0.288934336,9.23156E-07
ENSMUSG00000022824,Muc13,5333.31634,1542.193394,0.289162183,7.92502E-33
ENSMUSG00000091572,Vmn2r3,46.0949794,13.34860957,0.289589229,0.000302219
ENSMUSG00000011305,Plin5,39.83923051,11.53800626,0.289614185,0.000630228
ENSMUSG00000079550,Mpp4,101.6830921,29.45080651,0.28963327,1.89375E-06
ENSMUSG00000027377,Mall,493.0375338,142.9816193,0.29000149,1.34225E-08
ENSMUSG00000087230,2310006M14Rik,163.7204957,47.52012124,0.290251511,7.35242E-08
ENSMUSG00000046593,Tmem215,37.42696997,10.86361981,0.290261804,0.001261757
ENSMUSG00000078942,Naip6,294.5751102,85.52346731,0.29032822,1.3196E-08
ENSMUSG00000027894,Slc6a17,459.0777204,133.2928629,0.290349231,1.13502E-13
ENSMUSG00000024105,9130404H23Rik,33.61036246,9.766049518,0.290566623,0.008528971
ENSMUSG00000030731,Syt3,45.56414178,13.27131646,0.291266683,0.00208716
ENSMUSG00000064023,Klk8,390.2981426,113.702794,0.291322919,9.01149E-05
ENSMUSG00000073902,Gm1966,12.48461694,3.640529882,0.291601248,0.050525645
ENSMUSG00000036526,Card11,109.8417685,32.03241265,0.291623242,2.44774E-06
ENSMUSG00000023176,Cpn2,64.21848891,18.74177292,0.291843879,0.001206847
ENSMUSG00000022025,Lect1,1212.769587,353.9410479,0.291845254,1.37296E-09
ENSMUSG00000074674,Gm10742,12.4738646,3.640529882,0.291852605,0.057183387
ENSMUSG00000066196,Spag8,33.12791035,9.669433129,0.291881771,0.052647103
ENSMUSG00000050092,Sprr2b,35.48640921,10.36314286,0.292031318,0.001675331
ENSMUSG00000022766,Serpind1,151.1337315,44.14818898,0.292113405,4.04095E-07
ENSMUSG00000075270,Pde11a,104.0738479,30.41504213,0.292244812,4.95686E-06
ENSMUSG00000027070,Lrp2,665.1612036,194.4321196,0.292308268,6.9087E-18
ENSMUSG00000063692,Gm5576,14.39829686,4.218299945,0.292972147,0.041761063
ENSMUSG00000056174,Col8a2,99.27620769,29.0855925,0.292976466,1.10957E-08
ENSMUSG00000066688,Gm13083,14.38754453,4.218299945,0.293191096,0.032586882
ENSMUSG00000022129,Dct,107.9549695,31.66719864,0.293337109,2.21654E-06
ENSMUSG00000021999,Cpb2,151.0907222,44.34142176,0.293475477,9.4857E-08
ENSMUSG00000029379,Cxcl3,875.4766623,257.148172,0.293723617,3.3234E-17
ENSMUSG00000051331,Cacna1c,318.6278254,93.82480425,0.294465194,4.24562E-12
ENSMUSG00000018845,Unc45b,133.9482454,39.46805864,0.294651554,1.65953E-07
ENSMUSG00000091821,Gm17503,12.48461694,3.679176437,0.294696782,0.05959811
ENSMUSG00000021208,Ifi27l2b,315.2130274,92.92046674,0.294786251,4.25301E-10
ENSMUSG00000034997,Htr2a,45.09781817,13.30996301,0.295135409,0.000551468
ENSMUSG00000070732,Rbm44,135.7221449,40.06515198,0.295199814,2.64316E-07
ENSMUSG00000058831,Opn1sw,14.41442537,4.256946501,0.295325439,0.034104733
ENSMUSG00000030317,Timp4,295.9364478,87.41136372,0.295372079,8.26866E-11
ENSMUSG00000049721,Gal3st1,428.5717411,126.7055129,0.295645981,2.4293E-11
ENSMUSG00000032098,Treh,380.2620164,112.4699608,0.295769643,1.59542E-09
ENSMUSG00000069825,Spata22,43.23789993,12.79016278,0.295809066,0.000463513
ENSMUSG00000036699,Zcchc12,87.7672473,25.98418613,0.296057891,1.14573E-06
ENSMUSG00000020785,Camkk1,226.9041902,67.18555495,0.296096581,9.81629E-10
ENSMUSG00000040600,Eps8l3,624.9430712,185.2419119,0.296414058,7.91869E-12
ENSMUSG00000027399,Il1a,190.5281431,56.49584464,0.296522308,8.96399E-09
ENSMUSG00000043843,Tmem145,38.88507863,11.53800626,0.296720662,0.000878167
ENSMUSG00000058665,En1,149.7132561,44.43803815,0.296820998,0.001806581
ENSMUSG00000039785,Defb5,14.39829686,4.276269779,0.296998306,0.038765966
ENSMUSG00000043102,Qrfp,38.83669311,11.53800626,0.297090338,0.000489134
ENSMUSG00000030352,Tspan9,328.325253,97.65856691,0.29744458,5.95386E-21
ENSMUSG00000009108,Gnat2,81.13656968,24.15425955,0.297698801,1.31915E-05
ENSMUSG00000045518,Onecut3,140.449895,41.83710872,0.297879245,3.18989E-07
ENSMUSG00000036553,Sh3tc1,465.8320499,138.7826426,0.297924204,8.98641E-13
ENSMUSG00000020774,Aspa,10.07773257,3.004789985,0.298161314,0.081020513
ENSMUSG00000050808,Muc15,448.8401058,133.9092795,0.298345174,2.79903E-11
ENSMUSG00000011589,Fsd1,57.07310216,17.027786,0.298350455,0.000167396
ENSMUSG00000044749,Abca6,16.32810529,4.87336312,0.298464704,0.022056623
ENSMUSG00000025658,Cnksr2,170.7314782,51.0060649,0.29875021,3.78753E-08
ENSMUSG00000040310,Alx4,386.957208,115.6486603,0.298866794,4.62709E-12
ENSMUSG00000023992,Trem2,175.6312656,52.50749576,0.298964399,0.024383725
ENSMUSG00000022132,Cldn10,105.0172475,31.41599603,0.299150823,1.81099E-06
ENSMUSG00000069922,Ces3a,108.8822405,32.68747583,0.300209434,3.86197E-06
ENSMUSG00000049612,Omg,34.51075265,10.36314286,0.300287362,0.00137763
ENSMUSG00000053004,Hrh1,86.78083842,26.06147924,0.300313753,1.4502E-05
ENSMUSG00000032313,AI118078,155.8883624,46.82641151,0.300384267,8.63316E-08
ENSMUSG00000046768,Rhoj,46.52904599,13.98434946,0.300550961,0.009167355
ENSMUSG00000029343,Crybb1,382.2670911,114.9549505,0.30071893,1.34719E-10
ENSMUSG00000046807,AI646023,106.9578082,32.18699887,0.300931736,4.79291E-07
ENSMUSG00000040649,Rimklb,282.465422,85.00366708,0.300934771,0.004342903
ENSMUSG00000018698,Lhx1,136.7730679,41.16272227,0.300956343,5.03337E-07
ENSMUSG00000041479,Syt15,90.28703121,27.19769609,0.301235911,7.91409E-06
ENSMUSG00000037358,4930578C19Rik,38.36499334,11.55732954,0.30124675,0.001226296
ENSMUSG00000035031,C8a,102.6910056,30.95416563,0.301430154,2.93879E-06
ENSMUSG00000044811,AF251705,22.09064974,6.664643145,0.301695207,0.01102497
ENSMUSG00000007021,Syngr3,12.00216483,3.621206604,0.301712787,0.068978073
ENSMUSG00000047394,Odf3b,52.33459978,15.79495277,0.30180708,0.017480488
ENSMUSG00000028023,Pitx2,62.34244216,18.81906603,0.301866038,8.78541E-05
ENSMUSG00000074147,Bcl2a1a,232.2541727,70.1323751,0.301963897,1.16968E-08
ENSMUSG00000022887,Masp1,193.3314609,58.42238761,0.30218769,4.44651E-08
ENSMUSG00000036892,Prodh2,27.83706568,8.417276613,0.302376576,0.079611562
ENSMUSG00000056350,Krtap13-1,37.89866974,11.46071315,0.302404101,0.001355165
ENSMUSG00000036564,Ndrg4,575.3526513,174.0324013,0.302479533,1.12823E-14
ENSMUSG00000015599,Ttbk1,486.6836108,147.2385658,0.302534465,1.36775E-12
ENSMUSG00000061414,Efcab4b,52.29159044,15.83359932,0.302794373,0.000197674
ENSMUSG00000042734,Ttc9,108.0087311,32.7067991,0.302816252,9.26288E-07
ENSMUSG00000040013,Fkbp6,23.97207265,7.261736486,0.302924849,0.008993901
ENSMUSG00000053654,Krt42,571.6489434,173.3386916,0.303225771,2.31856E-13
ENSMUSG00000027955,Fam198b,68.09423427,20.64899261,0.303241425,4.01015E-06
ENSMUSG00000001334,Fndc5,214.4357017,65.06770748,0.303436913,5.33142E-09
ENSMUSG00000022208,Jph4,363.6987627,110.3907599,0.303522506,1.58679E-07
ENSMUSG00000036192,Rorb,58.06488722,17.62487935,0.303537649,8.22603E-05
ENSMUSG00000060988,Galnt13,51.830643,15.73698293,0.303623147,0.00010189
ENSMUSG00000020183,Cpm,1345.677662,408.641756,0.303669867,6.75891E-17
ENSMUSG00000021950,Anxa8,1518.42894,461.3231613,0.303816102,2.32646E-31
ENSMUSG00000010601,Apol7a,115.604313,35.1531423,0.304081581,2.58425E-06
ENSMUSG00000032942,Ucp3,25.90725725,7.878153105,0.304090589,0.007611058
ENSMUSG00000035963,Odf3l2,57.5501781,17.50893968,0.304237802,0.000218057
ENSMUSG00000049404,Rarres1,2394.601699,728.8383327,0.30436725,1.19671E-22
ENSMUSG00000029861,Fam131b,59.96243864,18.26061924,0.304534299,0.000111364
ENSMUSG00000038594,Gm9766,13.91046859,4.237623223,0.304635548,0.062461883
ENSMUSG00000027967,Neurog2,95.03090976,28.96965283,0.304844528,0.001298039
ENSMUSG00000037379,Spon2,75.31488738,22.96007286,0.304854374,0.000151135
ENSMUSG00000024727,Trpm6,135.8726777,41.43324816,0.304941721,0.000486571
ENSMUSG00000050141,BC049635,133.3743984,40.6815686,0.305017823,1.81374E-06
ENSMUSG00000044145,1810024B03Rik,25.88575257,7.916799661,0.305836179,0.005080031
ENSMUSG00000045009,Prrt3,101.1737591,30.95416563,0.305950534,7.81607E-06
ENSMUSG00000048373,Fgfbp1,984.1814892,301.296361,0.306139024,3.4657E-07
ENSMUSG00000006948,Klk4,1073.979289,328.8418761,0.306190147,3.05752E-14
ENSMUSG00000026735,Ptf1a,112.409938,34.44010929,0.306379577,0.00221873
ENSMUSG00000020000,Moxd1,81.0989365,24.86729255,0.306629083,5.01992E-05
ENSMUSG00000033882,Rbm46,17.71094759,5.431809906,0.306692224,0.020335189
ENSMUSG00000052922,Bpi,35.46490453,10.88294309,0.306865146,0.001185454
ENSMUSG00000079554,Aox3l1,635.6255047,195.2572357,0.307189114,4.74582E-07
ENSMUSG00000092083,Kcnb2,49.40225396,15.17853615,0.307243798,0.000224519
ENSMUSG00000022015,Tnfsf11,72.95101236,22.42094935,0.307342539,6.9867E-05
ENSMUSG00000020407,Upp1,764.781486,235.1117599,0.307423446,5.28134E-09
ENSMUSG00000034685,Fam171a2,31.63216852,9.727402963,0.307516159,0.010353425
ENSMUSG00000025496,Drd4,61.43129963,18.89635914,0.307601487,8.69401E-05
ENSMUSG00000037138,Aff3,180.3160063,55.60890213,0.308396926,2.5892E-09
ENSMUSG00000034384,Barhl2,21.58669296,6.664643145,0.308738497,0.052909873
ENSMUSG00000053825,Ppfia2,133.4281601,41.20136883,0.308790654,3.63696E-07
ENSMUSG00000022039,Adam2,23.51650139,7.261736486,0.308793233,0.011120666
ENSMUSG00000039809,Gabbr2,295.0414338,91.10986344,0.308803622,3.79077E-10
ENSMUSG00000074743,Thbd,29.34355985,9.072339788,0.309176522,0.00058969
ENSMUSG00000021880,Rnase6,15.82414851,4.892686398,0.309191132,0.032632274
ENSMUSG00000066842,Hmcn1,154.4410061,47.76939558,0.309305131,2.75064E-05
ENSMUSG00000009093,Gstt4,43.20564292,13.36793284,0.309402475,0.001173708
