,Smgc+_salivary_gland,Intercalated.duct_salivary_gland,Acinar_salivary_gland,Bpifa2+_salivary_gland,Basal.duct_salivary_gland,Striated.duct_salivary_gland,Myoepithelial_salivary_gland,GCT_salivary_gland,Ascl3+.duct_salivary_gland
Gm7094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm21909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdc1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm16328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnq5,0.0,0.0,0.0,0.0,0.0,0.0,0.043972939252853394,0.0,0.0
Gm36949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7658,0.113474041223526,0.1376776546239853,0.0386628657579422,0.028142854571342468,0.15697765350341797,0.02778991311788559,0.08481796085834503,0.0,0.07971686124801636
Gm38243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rims1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4933415F23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir30a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir30c-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29107,0.0,0.042186517268419266,0.001468329457566142,0.0016802306054159999,0.009094108827412128,0.012091441079974174,0.0,0.0,0.0
Gm20954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ogfrl1,0.04539351910352707,0.07728400826454163,0.012051742523908615,0.00810300000011921,0.08353639394044876,0.08068519085645676,0.048793260008096695,0.06345409154891968,0.11991700530052185
Gm7784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3gat2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smap1,0.2619685232639313,0.37151262164115906,0.04618659242987633,0.14475956559181213,0.44931602478027344,0.2701754868030548,0.3734542727470398,0.24913327395915985,0.43023785948753357
Sdhaf4,0.13094696402549744,0.14228695631027222,0.025926414877176285,0.07327710092067719,0.22100646793842316,0.1861288696527481,0.2480107545852661,0.11916621774435043,0.22298265993595123
Gm26524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam135a,0.02590680494904518,0.053593430668115616,0.001999789150431752,0.006738403812050819,0.06343880295753479,0.020697636529803276,0.015191036276519299,0.0,0.07182694971561432
Gm37580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col9a1,0.0,0.0,0.0,0.0,0.007865959778428078,0.0,0.022833094000816345,0.0,0.0
Col19a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tubb4b-ps2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28439,0.0,0.0,0.0,0.0020089279860258102,0.0,0.0,0.0,0.0,0.0
Gm10222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28438,0.4135938286781311,0.3527003526687622,0.16256161034107208,0.21008020639419556,0.33809608221054077,0.7151802182197571,0.45758548378944397,0.34492143988609314,0.8951456546783447
Gm28437,0.04517953842878342,0.02335973083972931,0.01945354975759983,0.050020139664411545,0.054226651787757874,0.07278100401163101,0.0502002127468586,0.06727894395589828,0.08587715774774551
Gm10925,0.01084036286920309,0.08216871321201324,0.016822107136249542,0.015079332515597343,0.06628736108541489,0.06929025799036026,0.04512481763958931,0.0,0.0
Gm28661,0.010722004808485508,0.03889006748795509,0.018862713128328323,0.004968955181539059,0.028828613460063934,0.04922564700245857,0.046869922429323196,0.0,0.030496595427393913
Gm29216,0.010304179042577744,0.06161857396364212,0.013107114471495152,0.030251681804656982,0.0,0.058453671634197235,0.015191036276519299,0.0,0.12046932429075241
Lmbrd1,0.05198957026004791,0.07829555124044418,0.026966320350766182,0.024808242917060852,0.06579385697841644,0.0923844575881958,0.13218145072460175,0.0,0.24492990970611572
Gm28594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adgrb3,0.0,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37011,0.0,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030445P17Rik,0.0,0.0036944756284356117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900022M07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900002M20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931408C20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n-R5s209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7846,0.0,0.0,0.0012250442523509264,0.0,0.0,0.00871673971414566,0.0,0.0,0.0
Gm597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7858,0.0,0.0,0.0,0.0012425738386809826,0.0,0.0,0.0,0.0,0.0
Gm23771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phf3,0.1790061891078949,0.14933718740940094,0.018196968361735344,0.04706079140305519,0.22037439048290253,0.08917656540870667,0.15346474945545197,0.0,0.1620846539735794
Gm37522,0.0,0.0,0.0,0.0,0.0,0.004137281794101,0.0,0.0,0.0
Gm37906,0.008730851113796234,0.005136976484209299,0.0016654314240440726,0.0,0.01250856090337038,0.004404601640999317,0.0,0.0,0.0
Ptp4a1,0.22063475847244263,0.4724959135055542,0.09835531562566757,0.2583021819591522,0.8447028398513794,0.2916545569896698,0.49331504106521606,0.0,0.57295161485672
Gm5698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm27362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931428L18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lgsn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pih1d3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm6489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm10307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khdrbs2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm9839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37724,0.0,0.006988115143030882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prim2,0.017270445823669434,0.025929853320121765,0.004127043299376965,0.003424385329708457,0.029552705585956573,0.00510416692122817,0.07460016012191772,0.0,0.0
Gm29228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm17813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001G17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab23,0.004512697458267212,0.023318763822317123,0.004456632304936647,0.007240693084895611,0.0,0.012960672378540039,0.0,0.0,0.0
Bag2,0.08643704652786255,0.128706693649292,0.01619170792400837,0.015562226995825768,0.10648611187934875,0.08768809586763382,0.13845425844192505,0.0,0.0875045508146286
Gm37905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp451,0.05003098025918007,0.09434572607278824,0.008864187635481358,0.00686255469918251,0.1115986704826355,0.011625302955508232,0.15922169387340546,0.0,0.045262157917022705
Gm15455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bend6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dst,0.012288626283407211,0.018526846542954445,0.0023194444365799427,0.0,0.37210217118263245,0.06700399518013,0.34822964668273926,0.0,0.10124965757131577
Gm37354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38157,0.0,0.00941578671336174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A930005N03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37233,0.0,0.008722743019461632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc115,0.08665869385004044,0.03843211755156517,0.02170114405453205,0.03335642069578171,0.14141197502613068,0.03973817080259323,0.13992781937122345,0.0678555816411972,0.06711523979902267
Gm28306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imp4,0.09174254536628723,0.15357309579849243,0.013050570152699947,0.025084367021918297,0.18589039146900177,0.08722373843193054,0.03942503035068512,0.0525362566113472,0.13994640111923218
Ptpn18,0.16926206648349762,0.2633340656757355,0.05976216122508049,0.06225694343447685,0.04634583368897438,0.12550432980060577,0.0,0.0,0.17979900538921356
Gm28417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930568A12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prss40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700101I19Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amer3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm29730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AA619741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arhgef4,0.0,0.006117354147136211,0.00031286856392398477,0.0,0.02341994270682335,0.0,0.019627830013632774,0.0,0.0
Gm37224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38336,0.003934643696993589,0.0,0.00038155322545208037,0.0,0.009092384949326515,0.0,0.0,0.0,0.0
Fam168b,0.10880310088396072,0.25817710161209106,0.02268560603260994,0.026949532330036163,0.21638883650302887,0.17564553022384644,0.17773409187793732,0.0,0.08477870374917984
Gm37127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plekhb2,0.014368085190653801,0.12178034335374832,0.008819151669740677,0.027298014611005783,0.09737259149551392,0.09225128591060638,0.04583599045872688,0.0,0.14266130328178406
Gm19430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm25634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm28415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110002O04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm33222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930535G08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hs6st1,0.0,0.0884370505809784,0.004557573236525059,0.009404515847563744,0.08513236790895462,0.061462607234716415,0.05310033634305,0.0,0.12552492320537567
Gm37335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm33280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uggt1,0.07238561660051346,0.08532574027776718,0.060203660279512405,0.08607687801122665,0.06564581394195557,0.043597668409347534,0.07813148945569992,0.0,0.12449737638235092
Mir6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neurl3,0.0,0.0,0.0,0.0026188429910689592,0.0,0.0,0.0,0.0,0.0
Arid5a,0.2463991641998291,0.10582783073186874,0.015948092564940453,0.0985727533698082,0.18466104567050934,0.024698926135897636,0.12374192476272583,0.0,0.11160816252231598
4930403P22Rik,0.004453219473361969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kansl3,0.054182019084692,0.08090139925479889,0.01195170171558857,0.023193862289190292,0.14193716645240784,0.08690366894006729,0.02263776957988739,0.0,0.34224575757980347
Mir6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fer1l5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lman2l,0.12821756303310394,0.1416258066892624,0.010902847163379192,0.01391659863293171,0.0790303498506546,0.04470738023519516,0.08150200545787811,0.0,0.17518992722034454
Cnnm4,0.0,0.026956163346767426,0.006285881157964468,0.009288334287703037,0.01843753270804882,0.033853527158498764,0.0,0.0,0.037595197558403015
Gm37909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC084391.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnnm3,0.041125454008579254,0.03447616472840309,0.004615568555891514,0.017579518258571625,0.04781711474061012,0.03389444202184677,0.04937009885907173,0.0,0.0
Gm38033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankrd23,0.0,0.0,0.0007716692052781582,0.0,0.0,0.0,0.0,0.0,0.0
Gm42417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankrd39,0.07222380489110947,0.0507725290954113,0.012748656794428825,0.012202221900224686,0.033641841262578964,0.026682646945118904,0.04670470207929611,0.053394533693790436,0.0
Sema4c,0.014424123801290989,0.010310216806828976,0.0033807798754423857,0.004526534583419561,0.08813874423503876,0.020498152822256088,0.12897588312625885,0.0,0.025859525427222252
D430040D24Rik,0.003542836755514145,0.012392360717058182,0.00048139801947399974,0.0,0.0,0.0,0.0,0.0,0.0
Fam178b,0.00452991621568799,0.018340418115258217,0.020811472088098526,0.0027015504892915487,0.017332671210169792,0.01225859671831131,0.0,0.0,0.0
Gm6428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox5b,1.2201871871948242,1.572962999343872,0.3791159391403198,0.5194148421287537,1.50960111618042,2.2026238441467285,1.3583602905273438,1.735621690750122,2.256096839904785
Actr1b,0.09779979288578033,0.16491925716400146,0.028790948912501335,0.055737920105457306,0.1291199028491974,0.07266107946634293,0.0590284988284111,0.10733868926763535,0.07014825195074081
4933424G06Rik,0.0,0.0,0.0,0.007400735281407833,0.0,0.0,0.0,0.0,0.0
Gm33533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zap70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm18828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem131,0.1145201325416565,0.07756900787353516,0.05090130493044853,0.0342227965593338,0.10129251331090927,0.04469086602330208,0.05055820569396019,0.0,0.1965034008026123
Gm37506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm38115,0.009334003552794456,0.0,0.0016612756298854947,0.0,0.030966971069574356,0.0,0.0,0.0,0.0
F830112A20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl12-ps1,0.0,0.0,0.0,0.0,0.009206017479300499,0.0,0.0,0.0,0.0
n-R5s210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vwa3b,0.0029046381823718548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnga3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700074A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inpp4a,0.022836029529571533,0.058101046830415726,0.00173433858435601,0.0,0.01680394820868969,0.051609061658382416,0.019627830013632774,0.0,0.0
4930439A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm37135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coa5,0.06488236039876938,0.14695246517658234,0.027160946279764175,0.038793351501226425,0.08416318893432617,0.1785958707332611,0.016844894737005234,0.0,0.14897628128528595
Unc50,0.25629404187202454,0.29518193006515503,0.07777690887451172,0.13253453373908997,0.15606924891471863,0.12668925523757935,0.21006883680820465,0.062051642686128616,0.11829989403486252
Mgat4a,0.025058671832084656,0.17950186133384705,0.17441803216934204,0.4668695628643036,0.014260515570640564,0.048600926995277405,0.0,0.0,0.08583555370569229
4930594C11Rik,0.0,0.0,0.0008539773407392204,0.0011468104785308242,0.0,0.0,0.0,0.0,0.0
Gm43213,0.0,0.0,0.0009361289558000863,0.002596649108454585,0.0,0.0,0.0,0.0,0.0
2010300C02Rik,0.04167313128709793,0.08935043960809708,0.015676064416766167,0.03210866451263428,0.0,0.0551641546189785,0.0,0.0,0.033956270664930344
4930556I23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930470B04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm19863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsga10,0.00926007516682148,0.0,0.0,0.0,0.0,0.0111504215747118,0.028552133589982986,0.0,0.0
Gm26805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lipt1,0.009318635798990726,0.009269525296986103,0.0018594475695863366,0.004670978058129549,0.04404101520776749,0.0,0.0,0.0,0.0
Mitd1,0.07130244374275208,0.08414845168590546,0.012816278263926506,0.027244629338383675,0.11856065690517426,0.028656061738729477,0.046204373240470886,0.05735420063138008,0.03783229738473892
Mrpl30,0.4868217706680298,0.4772850573062897,0.15294486284255981,0.24027740955352783,0.4759906530380249,0.4638473093509674,0.4947836995124817,0.2967926859855652,0.4414799213409424
Lyg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
